job_title,job_low_salary,job_high_salary,job_ave_salary,job_company,job_company_tag,job_education,job_experience,company_city,job_type
图像分析算法工程师,15000,25000,20000.0,悠阔电气,电力/热力/燃气/水利不需要融资100-,本科,3-5年,南京,算法工程师
PHP产品研发工程师,9000,14000,11500.0,可待科技,移动互联网不需要融资20-99人,本科,3-5年,武汉,PHP
深度学习算法工程师,9428.57142857143,17142.85714285714,13285.714285714286,中电智绘系统技术...,企业服务不需要融资100-499人,本科,3-5年,南京,算法工程师
深度学习算法工程师,9428.57142857143,17142.85714285714,13285.714285714286,中电智绘系统技术...,企业服务不需要融资100-499人,本科,3-5年,南京,人工智能
PHP程序员,5000,10000,7500.0,思楼传媒,广告营销未融资0-20人,本科,1-3年,武汉,PHP
php工程师,9000,14000,11500.0,追越科技,移动互联网未融资100-499人,大专,3-5年,武汉,PHP
PHP,5000,10000,7500.0,三帝集团,移动互联网天使轮0-20人,本科,3-5年,武汉,PHP
php开发工程师,6000,8000,7000.0,Bgroup,互联网天使轮20-99人,大专,1-3年,武汉,PHP
PHP,8000,12000,10000.0,同创天达,移动互联网未融资20-99人,本科,3-5年,武汉,PHP
PHP高级开发工程师,9000,14000,11500.0,扫呗,移动互联网A轮100-499人,本科,3-5年,武汉,PHP
PHP开发工程师,7000,12000,9500.0,扬程互联,互联网不需要融资100-499人,大专,1-3年,武汉,PHP
PHP开发工程师,5000,10000,7500.0,瓜牛微数据,移动互联网20-99人,本科,3-5年,武汉,PHP
PHP软件工程师,5000,6000,5500.0,洋品行,电子商务未融资20-99人,本科,1-3年,武汉,PHP
数据分析师,8000,12000,10000.0,平安普惠,互联网金融已上市10000人以上,本科,经验不限,南京,数据分析
数据分析师,8000,13000,10500.0,平安普惠投资咨询有限公司,互联网金融已上市10000人以上,本科,经验不限,南京,数据分析
数据分析师助理,5000,8000,6500.0,决明数据,数据服务不需要融资20-99人,本科,1年以内,南京,数据分析
助理数据分析员,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
数据分析师,11000,20000,15500.0,金宁汇,互联网金融A轮100-499人,本科,经验不限,南京,数据分析
数据分析工程师,9230.76923076923,13846.153846153846,11538.461538461539,南京伟中供应链,其他行业不需要融资20-99人,本科,经验不限,南京,数据分析
助理数据分析师,4000,5000,4500.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
数据分析员,4000,7000,5500.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
数据分析员（应届）,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
数据分析师,7000,12000,9500.0,江苏欣网视讯软件,移动互联网未融资100-499人,本科,经验不限,南京,数据分析
php,9000,14000,11500.0,追越科技,移动互联网未融资100-499人,本科,3-5年,武汉,PHP
数据分析员,5000,8000,6500.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
PHP开发工程师【沃广商城】,5000,9000,7000.0,弘仁兄弟,电子商务天使轮20-99人,大专,1-3年,武汉,PHP
数据分析员（德股）,5000,8000,6500.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
PHP高级开发工程师,7000,8000,7500.0,柯棣健康管理咨询,医疗健康天使轮20-99人,大专,1-3年,武汉,PHP
数据分析师,6000,8000,7000.0,平安普惠,互联网金融已上市10000人以上,本科,经验不限,南京,数据分析
PHP软件工程师,10000,15000,12500.0,武汉安天,移动互联网C轮100-499人,本科,3-5年,武汉,PHP
PHP程序员,5000,7000,6000.0,创石纪信息服务,证券/期货未融资100-499人,学历不限,经验不限,武汉,PHP
数据分析师,8000,10000,9000.0,南京新生,医疗健康不需要融资1000-9999人,本科,1-3年,南京,数据分析
PHP开发工程师,8000,11000,9500.0,北京东方网信,通信/网络设备C轮100-499人,本科,3-5年,武汉,PHP
数据分析师,8000,13000,10500.0,焕思科技,互联网未融资20-99人,本科,1-3年,南京,数据分析
PHP高级工程师,7384.615384615385,11076.923076923076,9230.76923076923,思楼传媒,广告营销未融资0-20人,本科,5-10年,武汉,PHP
数据分析员,6000,10000,8000.0,平安普惠,互联网金融已上市10000人以上,本科,经验不限,南京,数据分析
PHP工程师,9230.76923076923,13846.153846153846,11538.461538461539,飞猫环球,电子商务不需要融资100-499人,本科,3-5年,武汉,PHP
咨询支持（数据分析）,6000,8000,7000.0,平安普惠,互联网金融已上市10000人以上,本科,1-3年,南京,数据分析
PHP开发工程师,7000,9000,8000.0,公狼网络跨境电商,电子商务不需要融资1000-9999人,本科,3-5年,武汉,PHP
数据分析,5538.461538461538,7384.615384615385,6461.538461538461,卡佩希,电子商务不需要融资100-499人,本科,1年以内,南京,数据分析
数据分析（证券、财务、经济、行业）,5000,10000,7500.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
助理数据分析员,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
PHP开发工程师,8000,13000,10500.0,网旭科技,互联网不需要融资100-499人,本科,3-5年,武汉,PHP
数据分析师,5000,8000,6500.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
php开发工程师,4000,8000,6000.0,AIOTAGRO爱农云联,智能硬件天使轮0-20人,大专,经验不限,武汉,PHP
数据分析专员,4000,7000,5500.0,SHEIN（南京）,互联网C轮1000-9999人,本科,经验不限,南京,数据分析
PHP网站工程师,5000,8000,6500.0,牛赞赞,互联网不需要融资20-99人,大专,经验不限,武汉,PHP
数据分析,10000,11000,10500.0,爱立信,通信/网络设备已上市10000人以上,本科,经验不限,南京,数据分析
PHP工程师程序员,4000,8000,6000.0,凯艺维通,互联网天使轮100-499人,学历不限,1-3年,武汉,PHP
报表开发/数据分析师,7000,9000,8000.0,诚迈科技,移动互联网已上市1000-9999人,大专,1-3年,南京,数据分析
PHP开发工程师,4000,8000,6000.0,草果科技,互联网未融资0-20人,本科,经验不限,武汉,PHP
汽车数据分析师,8000,13000,10500.0,车300,移动互联网不需要融资100-499人,本科,1-3年,南京,数据分析
数据分析师,7000,10000,8500.0,诚迈科技,移动互联网已上市1000-9999人,大专,1-3年,南京,数据分析
PHP程序员,4000,6000,5000.0,武汉爱码农,计算机软件不需要融资0-20人,,1-3年,武汉,PHP
数据分析员（英股）,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
PHP网站建设工程师,5000,8000,6500.0,牛赞赞,互联网不需要融资20-99人,大专,1-3年,武汉,PHP
数据分析员,4000,6000,5000.0,Wind资讯,计算机软件不需要融资1000-9999人,本科,经验不限,南京,数据分析
php,8000,13000,10500.0,赞比西,计算机服务未融资20-99人,大专,5-10年,武汉,PHP
php高级开发工程师,10000,15000,12500.0,汉臣中亿,互联网金融不需要融资20-99人,大专,5-10年,武汉,PHP
数据分析员（金融经济方向）,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
PHP开发工程师,10000,20000,15000.0,小米,互联网已上市10000人以上,本科,1-3年,武汉,PHP
数据分析师(2019届),4000,7000,5500.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
PHP程序员,4000,6000,5000.0,腾青科技,移动互联网未融资20-99人,大专,1-3年,武汉,PHP
PHP,8000,10000,9000.0,思楼传媒,广告营销未融资0-20人,学历不限,3-5年,武汉,PHP
PHP,6461.538461538462,9230.76923076923,7846.153846153846,合肥英泽信息科技,计算机软件未融资100-499人,本科,3-5年,武汉,PHP
PHP开发工程师,4000,6000,5000.0,武汉爱码农,计算机软件不需要融资0-20人,,应届生,武汉,PHP
PHP研发工程师,8000,12000,10000.0,武汉久玩电子,电子商务A轮100-499人,本科,3-5年,武汉,PHP
PHP高级开发工程师,12000,24000,18000.0,红桃方片网络,互联网20-99人,学历不限,3-5年,武汉,PHP
高级PHP开发工程师,9230.76923076923,12000.0,10615.384615384615,优上科技,企业服务不需要融资0-20人,大专,5-10年,武汉,PHP
PHP后台开发工程师,10000,14000,12000.0,星辰大海,移动互联网天使轮0-20人,本科,3-5年,武汉,PHP
PHP,8307.692307692309,12000.0,10153.846153846154,纬创软件,计算机软件已上市1000-9999人,大专,3-5年,武汉,PHP
PHP开发工程师,15000,28000,21500.0,小米,互联网已上市10000人以上,本科,经验不限,武汉,PHP
量化交易、数据分析，人工智能研究,10000,15000,12500.0,汇智鑫,证券/期货未融资100-499人,本科,经验不限,南京,数据分析
量化交易、数据分析，人工智能研究,10000,15000,12500.0,汇智鑫,证券/期货未融资100-499人,本科,经验不限,南京,人工智能
数据分析师,5142.857142857143,9428.57142857143,7285.714285714286,协利网络科技,移动互联网20-99人,本科,1-3年,南京,数据分析
数据分析师,3000,5000,4000.0,南京舜和,咨询C轮1000-9999人,大专,经验不限,南京,数据分析
数据分析专员 (MJ001116),4000,6000,5000.0,SHEIN,电子商务C轮1000-9999人,本科,经验不限,南京,数据分析
数据分析员（财务类）,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
助理数据分析,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
数据分析师,10000,15000,12500.0,平安普惠,互联网金融已上市10000人以上,本科,经验不限,南京,数据分析
助理数据分析员,4000,5000,4500.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
财务数据分析员,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析师,6000,10000,8000.0,YOHO！,电子商务D轮及以上500-999人,学历不限,经验不限,南京,数据分析
助理数据分析员,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
数据分析员（金融）,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,应届生,南京,数据分析
数据分析员（财会）,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析,3000,5000,4000.0,千年珠宝,其他行业已上市1000-9999人,大专,经验不限,南京,数据分析
资深数据分析师（金融/快消/零售方向）,8000,12000,10000.0,指食针,数据服务天使轮20-99人,本科,1-3年,南京,数据分析
数据分析师（商品品类）,5000,8000,6500.0,SHEIN（南京）,互联网C轮1000-9999人,本科,经验不限,南京,数据分析
高级数据分析师/数据咨询顾问,8000,13000,10500.0,指食针,数据服务天使轮20-99人,本科,1-3年,南京,数据分析
经济数据分析-2020校招,4000,7000,5500.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
数据分析师,4000,6000,5000.0,湖南潭州教育有限公司,在线教育B轮1000-9999人,大专,1-3年,南京,数据分析
高级数据分析师,8000,10000,9000.0,新生医疗美容有限公司,医疗健康不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析师,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析师,12000.0,20000.0,16000.0,南京海康威视数字...,智能硬件已上市500-999人,本科,1-3年,南京,数据分析
高级备货数据分析,6461.538461538462,9230.76923076923,7846.153846153846,卡佩希,电子商务不需要融资100-499人,本科,1-3年,南京,数据分析
数据分析师,7000,12000,9500.0,指食针,数据服务天使轮20-99人,本科,1-3年,南京,数据分析
资深数据分析（风险管理）,8000,10000,9000.0,平安普惠江苏分公司,互联网金融已上市1000-9999人,本科,1-3年,南京,数据分析
数据分析师,4000,9000,6500.0,诚迈科技,移动互联网已上市1000-9999人,大专,经验不限,南京,数据分析
财会数据分析员,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析师,6857.142857142857,11142.857142857143,9000.0,享佳健康,医疗健康不需要融资1000-9999人,大专,1-3年,南京,数据分析
数据分析员,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
PHP高级工程师,10000,13000,11500.0,大巨鲨/巨鲨网络,游戏不需要融资100-499人,大专,3-5年,武汉,PHP
PHP程序员－后端,5000,10000,7500.0,捌叁零捌,广告营销未融资0-20人,学历不限,1-3年,武汉,PHP
PHP开发工程师,3000,6000,4500.0,创赢智业,电子商务未融资20-99人,大专,经验不限,武汉,PHP
PHP开发工程师,10000,15000,12500.0,梵宇科技,移动互联网不需要融资0-20人,本科,经验不限,武汉,PHP
PHP开发工程师（技术合伙人）,8000.0,12000.0,10000.0,武汉汇聚智连科技...,互联网未融资0-20人,本科,5-10年,武汉,PHP
PHP工程师,6000,12000,9000.0,得意生活网,互联网已上市100-499人,大专,1-3年,武汉,PHP
PHP,5000,10000,7500.0,众达知行科技,计算机软件不需要融资20-99人,大专,1-3年,武汉,PHP
PHP开发工程师,5000,10000,7500.0,厦门方根科技有限公司,计算机软件未融资20-99人,本科,3-5年,武汉,PHP
PHP项目总监,9230.76923076923,13846.153846153846,11538.461538461539,硕德信息,移动互联网未融资20-99人,本科,5-10年,武汉,PHP
PHP工程师,5000,10000,7500.0,左点,医疗健康A轮100-499人,大专,经验不限,武汉,PHP
PHP开发工程师,7384.615384615385,12000.0,9692.307692307691,巨擎网络,计算机硬件不需要融资20-99人,本科,3-5年,武汉,PHP
PHP工程师,4000,8000,6000.0,创赢智业,电子商务未融资20-99人,学历不限,经验不限,武汉,PHP
PHP开发工程师,10285.714285714286,17142.85714285714,13714.285714285714,北京佰策科技有限...,互联网A轮100-499人,本科,3-5年,武汉,PHP
PHP项目经理,10000,15000,12500.0,硕德信息,移动互联网未融资20-99人,本科,5-10年,武汉,PHP
PHP,6000,10000,8000.0,武汉金波网络,互联网未融资20-99人,本科,5-10年,武汉,PHP
PHP开发工程师,8000,12000,10000.0,BookGoal,移动互联网不需要融资20-99人,本科,3-5年,武汉,PHP
PHP,3000,5000,4000.0,武汉伴悦科技有限公司,计算机软件未融资20-99人,大专,经验不限,武汉,PHP
PHP开发工程师,8000,13000,10500.0,武汉紫荆花,互联网天使轮20-99人,学历不限,经验不限,武汉,PHP
高级PHP开发工程师,11076.923076923076,14769.23076923077,12923.076923076922,公狼网络跨境电商,电子商务不需要融资1000-9999人,本科,3-5年,武汉,PHP
技术开发（PHP+VUE）+双休,8000,13000,10500.0,武汉诚达,咨询不需要融资20-99人,大专,1-3年,武汉,PHP
PHP,10000,11000,10500.0,点瑞,互联网未融资0-20人,本科,1年以内,武汉,PHP
PHP后端开发工程师,8307.692307692309,12923.076923076924,10615.384615384617,企名片,移动互联网A轮20-99人,本科,1-3年,武汉,PHP
php开发工程师,6000,11000,8500.0,清风得意,游戏A轮100-499人,大专,1-3年,武汉,PHP
PHP高级工程师,12000,18000,15000.0,汉臣中亿,互联网金融不需要融资20-99人,大专,3-5年,武汉,PHP
PHP高级开发工程师,10000,20000,15000.0,微派,移动互联网B轮100-499人,本科,经验不限,武汉,PHP
PHP开发工程师,6000,10000,8000.0,创客兄弟网络,互联网未融资100-499人,大专,1-3年,武汉,PHP
PHP,6000,11000,8500.0,左点,医疗健康A轮100-499人,学历不限,经验不限,武汉,PHP
PHP开发工程师,7000,12000,9500.0,大漠,电子商务天使轮0-20人,大专,3-5年,武汉,PHP
PHP开发工程师,5538.461538461538,7384.615384615385,6461.538461538461,金百瑞,互联网100-499人,大专,1-3年,武汉,PHP
PHP,10000,20000,15000.0,芝麻小事网络,计算机软件天使轮0-20人,本科,3-5年,武汉,PHP
BI数据分析顾问,7384.615384615385,12000.0,9692.307692307691,慧科讯业,数据服务不需要融资500-999人,本科,3-5年,南京,数据分析
数据分析,6000,8000,7000.0,青麦供应链,移动互联网A轮500-999人,本科,1-3年,南京,数据分析
数据分析（量化金融）课程老师（南京）,10000,13000,11500.0,指南者前程教育,在线教育未融资100-499人,硕士,经验不限,南京,数据分析
数据分析BI,10000,15000,12500.0,汇成医美集团,医疗健康天使轮100-499人,本科,3-5年,南京,数据分析
数据分析统计师,5000,8000,6500.0,德达医药,数据服务不需要融资0-20人,本科,1年以内,南京,数据分析
助理数据分析员,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
数据分析,8000,15000,11500.0,明树数据,数据服务未融资20-99人,本科,1-3年,南京,数据分析
金融数据分析师,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
销售支持(数据分析),6000,9000,7500.0,平安普惠,互联网金融已上市10000人以上,本科,1-3年,南京,数据分析
数据分析师,4000,6000,5000.0,江苏启润科技有限公司,智能硬件不需要融资20-99人,本科,经验不限,南京,数据分析
数据分析师,12000,24000,18000.0,苏宁易购,互联网已上市10000人以上,本科,1年以内,南京,数据分析
金融数据分析员,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析师,10285.714285714286,17142.85714285714,13714.285714285714,Webeye,移动互联网不需要融资100-499人,本科,经验不限,南京,数据分析
数据分析师（电商）,8000,13000,10500.0,SHEIN,电子商务C轮1000-9999人,本科,1-3年,南京,数据分析
数据分析师,6857.142857142857,10285.714285714286,8571.428571428572,融奕数智,移动互联网天使轮20-99人,本科,应届生,南京,数据分析
电商数据分析,5000,10000,7500.0,阿依曼,贸易/进出口不需要融资20-99人,本科,经验不限,南京,数据分析
金融数据分析,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
汽车数据分析师,7384.615384615385,12000.0,9692.307692307691,飞车,移动互联网100-499人,本科,经验不限,南京,数据分析
数据分析师,11000,20000,15500.0,道枢信息,互联网未融资100-499人,本科,3-5年,南京,数据分析
汽车行业数据分析师,8000,13000,10500.0,车容易,互联网C轮100-499人,本科,3-5年,南京,数据分析
数据分析,5000,7000,6000.0,卡佩希,电子商务不需要融资100-499人,本科,1-3年,南京,数据分析
数据分析员,4000,8000,6000.0,新生医疗美容有限公司,医疗健康不需要融资1000-9999人,大专,1-3年,南京,数据分析
报表开发/数据分析师,8000,13000,10500.0,诚迈科技,移动互联网已上市1000-9999人,大专,1-3年,南京,数据分析
助理数据分析师,5000,6000,5500.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
数据分析师,9000,14000,11500.0,航天神舟软件,计算机软件不需要融资1000-9999人,本科,3-5年,南京,数据分析
谷歌数据分析,6000,8000,7000.0,卡佩希,电子商务不需要融资100-499人,本科,1-3年,南京,数据分析
助理数据分析员,4000,6000,5000.0,万得咨询,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
PHP,6000,12000,9000.0,怀信广志,移动互联网天使轮20-99人,大专,1-3年,武汉,PHP
PHP开发工程师,9000,10000,9500.0,合肥英泽信息科技,计算机软件未融资100-499人,大专,3-5年,武汉,PHP
PHP开发工程师,6000,11000,8500.0,易纵网络,互联网不需要融资20-99人,大专,3-5年,武汉,PHP
php工程师（光谷金融港）,9000,10000,9500.0,合肥英泽信息科技,计算机软件未融资100-499人,本科,3-5年,武汉,PHP
PHP技术开发,7000,12000,9500.0,捷龙汇,电子商务未融资20-99人,大专,1-3年,武汉,PHP
PHP开发工程师,8000,10000,9000.0,中创源投,互联网未融资0-20人,大专,3-5年,武汉,PHP
PHP高级工程师,9230.76923076923,13846.153846153846,11538.461538461539,方格科技,在线教育0-20人,本科,3-5年,武汉,PHP
PHP后台开发,8000,12000,10000.0,中创源投,互联网未融资0-20人,大专,3-5年,武汉,PHP
PHP程序员,7000,12000,9500.0,牛赞赞,互联网不需要融资20-99人,大专,3-5年,武汉,PHP
PHP工程师,10000,15000,12500.0,博看网,互联网未融资100-499人,大专,3-5年,武汉,PHP
PHP,5000,10000,7500.0,恒实互联,互联网0-20人,本科,3-5年,武汉,PHP
PHP工程师,10000,13000,11500.0,网旭科技,互联网不需要融资100-499人,本科,3-5年,武汉,PHP
PHP,7000,11000,9000.0,学之道教育,在线教育A轮20-99人,大专,3-5年,武汉,PHP
PHP开发工程师,5000,8000,6500.0,和奇科技,计算机软件不需要融资20-99人,大专,1-3年,武汉,PHP
PHP工程师,3000,5000,4000.0,世纪创博,计算机服务未融资0-20人,本科,1年以内,武汉,PHP
php后台开发,6000,12000,9000.0,青橙互娱,游戏B轮20-99人,学历不限,1-3年,武汉,PHP
PHP开发工程师,8000,11000,9500.0,黑八蕉网络,计算机软件未融资20-99人,大专,3-5年,武汉,PHP
PHP,8000,12000,10000.0,一根木头,互联网未融资20-99人,本科,3-5年,武汉,PHP
PHP网站建设工程师,5000,10000,7500.0,牛赞赞,互联网不需要融资20-99人,大专,经验不限,武汉,PHP
PHP,8000,12000,10000.0,湖北鄂南文化有限公司,互联网未融资20-99人,学历不限,3-5年,武汉,PHP
高级数据分析师,12857.142857142857,21428.571428571428,17142.85714285714,Webeye,移动互联网不需要融资100-499人,本科,经验不限,南京,数据分析
数据分析员(2020校园招聘),4000,7000,5500.0,万得咨询,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
PHP开发工程师,5000,10000,7500.0,江峦科技,移动互联网不需要融资20-99人,本科,1-3年,武汉,PHP
数据分析研究员,4000,6000,5000.0,昊恩投资,基金0-20人,本科,经验不限,南京,数据分析
资深PHP工程师（大数据方向）,12000,18000,15000.0,汉臣中亿,互联网金融不需要融资20-99人,大专,3-5年,武汉,PHP
数据分析,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
PHP/ASP程序员,4000,8000,6000.0,易人宣网络,互联网未融资20-99人,大专,1-3年,武汉,PHP
数据分析（保险）,7384.615384615385,12000.0,9692.307692307691,飞车,移动互联网100-499人,本科,1-3年,南京,数据分析
php程序员,13000,18000,15500.0,赢城优梓,电子商务未融资20-99人,大专,3-5年,武汉,PHP
数据分析,4000,5000,4500.0,新生医疗美容有限公司,医疗健康不需要融资1000-9999人,大专,经验不限,南京,数据分析
PHP网站开发工程师,8000,13000,10500.0,牛赞赞,互联网不需要融资20-99人,大专,3-5年,武汉,PHP
数据分析师,8000,13000,10500.0,南京金宁汇,互联网A轮0-20人,本科,1-3年,南京,数据分析
PHP开发,3000,5000,4000.0,艺炫颖,在线教育B轮100-499人,学历不限,经验不限,武汉,PHP
数据分析研究员,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
PHP高级程序员,5000,8000,6500.0,客如云,互联网已上市1000-9999人,本科,3-5年,武汉,PHP
供应链数据分析 数据可视化,9230.76923076923,13846.153846153846,11538.461538461539,爱立信熊猫通信,通信/网络设备10000人以上,本科,1-3年,南京,数据分析
PHP,8000,16000,12000.0,学之道教育,在线教育A轮20-99人,大专,3-5年,武汉,PHP
数据分析,4000,6000,5000.0,新景祥,工程施工已上市1000-9999人,本科,经验不限,南京,数据分析
PHP程序开发员,5000,10000,7500.0,武汉聚合纵横,移动互联网A轮20-99人,大专,1-3年,武汉,PHP
德语金融数据分析员,4000,8000,6000.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
高级PHP程序员,8000,11000,9500.0,驰泰科技,互联网未融资20-99人,大专,1-3年,武汉,PHP
数据分析员,3000,5000,4000.0,正大富通,O2O已上市500-999人,大专,1-3年,南京,数据分析
助理数据分析师,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,经验不限,南京,数据分析
财务数据分析员,4000,6000,5000.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
数据分析工程师,15000,25000,20000.0,运满满,移动互联网D轮及以上1000-9999人,本科,3-5年,南京,数据分析
数据分析师,5000,7000,6000.0,新生医疗美容有限公司,医疗健康不需要融资1000-9999人,大专,1-3年,南京,数据分析
报表开发/数据分析师,8000,13000,10500.0,诚迈科技,计算机软件已上市1000-9999人,大专,3-5年,南京,数据分析
数据分析,6000,7000,6500.0,中山制药,制药不需要融资100-499人,大专,1-3年,南京,数据分析
数据分析,4000,8000,6000.0,青麦供应链,移动互联网A轮500-999人,大专,经验不限,南京,数据分析
数据分析师,8000,13000,10500.0,速度中国,数据服务不需要融资1000-9999人,大专,1-3年,南京,数据分析
数据分析,5000,10000,7500.0,赛诺贝斯,广告营销B轮100-499人,本科,1-3年,南京,数据分析
数据分析师,8000,16000,12000.0,南瑞,企业服务不需要融资500-999人,本科,经验不限,南京,数据分析
助理数据分析员,3000,6000,4500.0,万得,数据服务不需要融资1000-9999人,本科,1年以内,南京,数据分析
数据分析工程师,8000,12000,10000.0,品值增信,互联网金融C轮100-499人,本科,1-3年,南京,数据分析
电商数据分析,5538.461538461538,8307.692307692309,6923.076923076924,蓝宙电子,电子商务未融资20-99人,大专,1-3年,南京,数据分析
数据分析员（证券、银行、保险）,5000,7000,6000.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
数据分析员（金融）,5000,8000,6500.0,万得,数据服务不需要融资1000-9999人,本科,1-3年,南京,数据分析
电商数据分析师,6000,10000,8000.0,悦爱电商,互联网未融资100-499人,本科,1-3年,南京,数据分析
商品数据分析,5000,8000,6500.0,蓝宙电子,电子商务未融资20-99人,大专,1-3年,南京,数据分析
php开发工程师,6000,11000,8500.0,武汉麦萌,互联网不需要融资100-499人,本科,1-3年,武汉,PHP
php程序员,8000,13000,10500.0,武汉高光文化,互联网未融资20-99人,学历不限,3-5年,武汉,PHP
PHP,8000,15000,11500.0,一起电商,电子商务20-99人,本科,1年以内,武汉,PHP
php程序员,8000,13000,10500.0,牛赞赞,互联网不需要融资20-99人,大专,1-3年,武汉,PHP
PHP,5000,6000,5500.0,百安度,广告营销未融资20-99人,本科,3-5年,武汉,PHP
PHP开发工程师,8000,13000,10500.0,众油汽服,互联网20-99人,大专,3-5年,武汉,PHP
PHP高级开发工程师,7000,12000,9500.0,云鸽文化传媒有限公司,移动互联网未融资0-20人,,1-3年,武汉,PHP
php工程师,4000,6000,5000.0,武汉肥猫科技,互联网不需要融资0-20人,本科,1-3年,武汉,PHP
PHP后端开发工程师,6000,9000,7500.0,连邦云创科技有限公司,计算机软件20-99人,大专,1-3年,武汉,PHP
PHP工程师（中级）,8000,16000,12000.0,纵索科技,计算机软件天使轮20-99人,本科,1-3年,武汉,PHP
PHP开发工程师,4000,8000,6000.0,炜创致业,媒体未融资20-99人,大专,1-3年,武汉,PHP
PHP开发工程师,6000,10000,8000.0,永宣文化,工艺品/收藏品未融资20-99人,本科,1-3年,武汉,PHP
php开发工程师,6000,10000,8000.0,世纪北极星,互联网天使轮100-499人,本科,3-5年,武汉,PHP
高级PHP开发工程师,18461.53846153846,36923.07692307692,27692.30769230769,一一万物,移动互联网B轮100-499人,本科,3-5年,武汉,PHP
中高级PHP开发工程师,12000,20000,16000.0,智线云,移动互联网A轮20-99人,本科,3-5年,武汉,PHP
PHP开发工程师,8000,13000,10500.0,武汉尚软科技有限公司,计算机软件不需要融资20-99人,本科,3-5年,武汉,PHP
PHP开发工程师,6000,9000,7500.0,精灵云,互联网未融资20-99人,大专,1-3年,武汉,PHP
PHP开发,6000,10000,8000.0,汇海集团,企业服务未融资100-499人,本科,3-5年,武汉,PHP
PHP工程师,6000,12000,9000.0,武汉胡桃科技有限公司,游戏未融资20-99人,本科,1-3年,武汉,PHP
PHP,7714.285714285715,12000.0,9857.142857142857,百智通,计算机软件未融资20-99人,本科,3-5年,武汉,PHP
php开发工程师,13846.153846153846,23076.923076923078,18461.53846153846,微桌,互联网未融资100-499人,本科,5-10年,武汉,PHP
PHP  后端程序开发,10000,15000,12500.0,政采电子商务,电子商务0-20人,学历不限,1-3年,武汉,PHP
PHP开发工程师,13846.153846153846,23076.923076923078,18461.53846153846,博看网,互联网未融资100-499人,大专,3-5年,武汉,PHP
PHP程序员 / Magento开发工程,5000,10000,7500.0,武汉飞猪,电子商务未融资20-99人,本科,1-3年,武汉,PHP
高级Java开发工程师-leader-会,11000,18000,14500.0,享七科技,互联网A轮100-499人,本科,5-10年,武汉,Java
PHP开发工程师,10000,15000,12500.0,海小鸥科技,计算机服务未融资100-499人,大专,3-5年,武汉,PHP
PHP开发工程师,8000,12000,10000.0,一根木头,互联网未融资20-99人,本科,3-5年,武汉,PHP
